word,severity,vibe,pos
chuckle,,other,verb
toitoi,,other,noun
genus Polistes,,other,noun
Marrano,,other,noun
blood heat,,other,noun
supermarket,,other,noun
os nasale,,other,noun
modernness,,other,noun
arteria ophthalmica,,other,noun
parodist,,other,noun
willow family,,other,noun
Postimpressionist,,other,noun
sockeye,,other,noun
kala azar,,other,noun
movable,,other,adjective
legalise,,other,verb
tastelessly,,other,adverb
tuning fork,,other,noun
vacuolisation,,other,noun
hemispheric,,other,adjective
arteria ciliaris,,other,noun
Gorki,,other,noun
Pickett,,other,noun
cardiac resuscitation,,other,noun
punish,,other,verb
gladiator,,other,noun
genus Saturnia,,other,noun
devout,,other,adjective
large-cap,,other,adjective
genus Typha,,other,noun
grayish brown,,other,noun
homemaking,,other,noun
Leiden jar,,other,noun
landscape,,other,verb
finesse,,other,noun
grass parakeet,,other,noun
Jinja,,other,noun
Cinnamomum cassia,,other,noun
clarion,,other,adjective
oozy,,other,adjective
SL,,other,noun
Ernest Walton,,other,noun
landing net,,other,noun
DTs,,other,noun
Acer saccharinum,,other,noun
endothelial myeloma,,other,noun
drake,,other,noun
consubstantiation,,other,noun
gravitational interaction,,other,noun
raw weather,,other,noun
Fibonacci sequence,,other,noun
brain tumour,,other,noun
preheat,,other,verb
icosahedral,,other,adjective
two-step,,other,noun
nickel alloy,,other,noun
Deutschland,,other,noun
crust,,other,verb
scalenus syndrome,,other,noun
suppressor,,other,noun
round robin,,other,noun
horseflesh,,other,noun
Dicotyledonae,,other,noun
basal temperature,,other,noun
bistro,,other,noun
auction,,other,verb
decussation,,other,noun
amphibious vehicle,,other,noun
late-ripening,,other,adjective
Monstera deliciosa,,other,noun
pulley,,other,noun
tea tortrix,,other,noun
glacial,,other,adjective
Dominique,,other,noun
helplessness,,other,noun
fecundation,,other,noun
family Thelephoraceae,,other,noun
salesperson,,other,noun
bombycid moth,,other,noun
business life,,other,noun
Jacob Harmensen,,other,noun
epigastric vein,,other,noun
endoscopic,,other,adjective
laetrile,,other,noun
gee,,other,noun
Grias cauliflora,,other,noun
direct quotation,,other,noun
Arthur Schlesinger Jr.,,other,noun
financial center,,other,noun
psychology department,,other,noun
light year,,other,noun
miser,,other,noun
fountain pen,,other,noun
seam,,other,noun
committee,,other,noun
tribromoethanol,,other,noun
Edmond Louis Antoine Huot de Goncourt,,other,noun
genus Amblyrhynchus,,other,noun
day labourer,,other,noun
modified American plan,,other,noun
panamica,,other,noun
cert,,other,noun
fish hawk,,other,noun
military greeting,,other,noun
armed robbery,,other,noun
photocell,,other,noun
mastoidal,,other,noun
flick,,other,noun
profligate,,other,adjective
horseless carriage,,other,noun
fencing material,,other,noun
orchil,,other,noun
major mode,,other,noun
big bang theory,,other,noun
chloroplast,,other,noun
Medal of Honor,,other,noun
Max Born,,other,noun
mangold-wurzel,,other,noun
troth,,other,noun
dogs-tooth check,,other,noun
sevenfold,,other,adjective
John Cabot,,other,noun
acanthoma,,other,noun
totalitarian,,other,adjective
bacillary,,other,adjective
tree martin,,other,noun
sugar,,other,verb
eigenvalue of a matrix,,other,noun
toy spaniel,,other,noun
draft horse,,other,noun
cromorne,,other,noun
dyer's rocket,,other,noun
recommend,,other,verb
zaman,,other,noun
able,,other,adjective
stitchery,,other,noun
misdeal,,other,verb
old growth,,other,noun
executrix,,other,noun
genus Woodwardia,,other,noun
Saint James,,other,noun
quadrennium,,other,noun
Bernardo Bertolucci,,other,noun
house husband,,other,noun
proportionately,,other,adverb
Dijon,,other,noun
genus Epilachna,,other,noun
toying,,other,noun
debriefing,,other,noun
riddle canon,,other,noun
epicarp,,other,noun
broody,,other,adjective
scratch,,other,noun
accruement,,other,noun
inhere,,other,verb
Bradley,,other,noun
louvre,,other,noun
Lotus,,other,noun
profligately,,other,adverb
autoimmunity,,other,noun
wet lung,,other,noun
lay eyes on,,other,verb
XXIV,,other,noun
Urbana,,other,noun
outskirt,,other,noun
repertory,,other,noun
bootboys,,other,noun
3,,other,noun
insensitively,,other,adverb
green broom,,other,noun
thresh about,,other,verb
Araucaria cunninghamii,,other,noun
nonsolid colour,,other,noun
Serkin,,other,noun
obstreperousness,,other,noun
garbage collection,,other,noun
Teton,,other,noun
shark,,other,noun
big cat,,other,noun
timed,,other,adjective
vasoconstriction,,other,noun
calypter,,other,noun
floodlight,,other,verb
cinchona,,other,noun
Pediculus,,other,noun
motor pool,,other,noun
Valentina Tereshkova,,other,noun
enzootic,,other,adjective
fluorine,,other,noun
cypress family,,other,noun
American centaury,,other,noun
star-shaped,,other,adjective
North America,,other,noun
Lentinus lepideus,,other,noun
LXX,,other,noun
cubeb cigarette,,other,noun
Hum-Vee,,other,noun
Meclomen,,other,noun
comedienne,,other,noun
obliterator,,other,noun
blastoff,,other,noun
intelligence agent,,other,noun
Curcuma longa,,other,noun
suasible,,other,adjective
crenel,,other,noun
execution sale,,other,noun
genus Sialia,,other,noun
genus Eriosoma,,other,noun
bitartrate,,other,noun
hinterland,,other,noun
genus Phaethon,,other,noun
sickle cell,,other,noun
onstage,,other,adverb
brooder,,other,noun
image scanner,,other,noun
basketmaker,,other,noun
coydog,,other,noun
vibrion,,other,noun
mountain devil,,other,noun
Erskine Caldwell,,other,noun
redhead,,other,noun
acceleration,,other,noun
no-par stock,,other,noun
hemoglobin,,other,noun
adventuresome,,other,adjective
red-eye,,other,verb
boneshaker,,other,noun
wavering,,other,noun
literal,,other,adjective
zestful,,other,adjective
Falco subbuteo,,other,noun
Malto,,other,noun
I Peter,,other,noun
reductionist,,other,adjective
genus Mugil,,other,noun
singer,,other,noun
heights,,other,noun
Yamoussukro,,other,noun
James William Fulbright,,other,noun
omnivorous,,other,adjective
Santee,,other,noun
line of sight,,other,noun
Tanacetum cinerariifolium,,other,noun
galleon,,other,noun
transit declinometer,,other,noun
emancipationist,,other,noun
telex,,other,verb
snapshot program,,other,noun
calced,,other,adjective
Crocodylus porosus,,other,noun
health hazard,,other,noun
ratel,,other,noun
memorial tablet,,other,noun
Mammutidae,,other,noun
Pacific giant salamander,,other,noun
line of descent,,other,noun
farm machine,,other,noun
nautical mile,,other,noun
white crappie,,other,noun
invoke,,other,verb
accessible,,other,adjective
jasper,,other,noun
arteria femoralis,,other,noun
sexualise,,other,verb
payables,,other,noun
Pelycosauria,,other,noun
force unit,,other,noun
Diplopterygium longissimum,,other,noun
truck garden,,other,noun
point duty,,other,noun
Henry Morgan,,other,noun
calcium hydride,,other,noun
Chinese pea tree,,other,noun
bungled,,other,adjective
one-liner,,other,noun
medico,,other,noun
gladden,,other,verb
winter aconite,,other,noun
submarine earthquake,,other,noun
yogi,,other,noun
send back,,other,verb
swamp,,other,noun
Berteroa incana,,other,noun
stewpan,,other,noun
stepper,,other,noun
keystroke,,other,noun
agronomist,,other,noun
Neurontin,,other,noun
electric light,,other,noun
family Euglenaceae,,other,noun
senna,,other,noun
atomic number 17,,other,noun
fumes,,other,noun
millwheel,,other,noun
constructive fraud,,other,noun
unreasoning,,other,adjective
Antrozous pallidus,,other,noun
Opiliones,,other,noun
take note,,other,verb
miniskirt,,other,noun
undramatic,,other,adjective
hot-work steel,,other,noun
voice mail,,other,noun
satyrical,,other,adjective
chickenfight,,other,verb
decarboxylase,,other,noun
Mashriq,,other,noun
bar soap,,other,noun
Pakistan,,other,noun
UNESCO,,other,noun
strikeout,,other,noun
bicuspidate,,other,adjective
electric,,other,adjective
gray,,other,adjective
Satureia,,other,noun
imaginable,,other,adjective
double creme,,other,noun
light-skinned,,other,adjective
Daniel Ortega,,other,noun
military installation,,other,noun
flock,,other,noun
truthfully,,other,adverb
petit larceny,,other,noun
deeds,,other,noun
venereal,,other,adjective
nisi,,other,adjective
Lates,,other,noun
C,,other,noun
counterglow,,other,noun
neoencephalon,,other,noun
crystallize,,other,verb
South Temperate Zone,,other,noun
recapture,,other,noun
kW,,other,noun
fillet,,other,noun
unadulterated,,other,adjective
squiggle,,other,noun
rhea,,other,noun
superscript,,other,noun
anchorage ground,,other,noun
unfastener,,other,noun
adult male body,,other,noun
Campanula trachelium,,other,noun
self-luminous,,other,adjective
self-respect,,other,noun
pretty,,other,adjective
genus Sloanea,,other,noun
Malevich,,other,noun
brazilian ironwood,,other,noun
fire pit,,other,noun
Alpine woodsia,,other,noun
axiomatically,,other,adverb
genus Menyanthes,,other,noun
Arhat,,other,noun
excrete,,other,verb
increasing,,other,adjective
watercraft,,other,noun
gall of the earth,,other,noun
shivering,,other,noun
Guangdong province,,other,noun
dummy,,other,adjective
overweening,,other,adjective
emergency landing,,other,noun
Balanus balanoides,,other,noun
telegraphist,,other,noun
Andrija Mohorovicic,,other,noun
piano wire,,other,noun
Giovanni Mastai-Ferretti,,other,noun
stymy,,other,verb
Strand,,other,noun
bar graph,,other,noun
potentiometer,,other,noun
siren call,,other,noun
demagnetization,,other,noun
spirit rapper,,other,noun
volleyball game,,other,noun
sylph,,other,noun
adiabatic process,,other,noun
Pollachius,,other,noun
Anagasta,,other,noun
nose out,,other,verb
thwarting,,other,adjective
Chevalier de Lamarck,,other,noun
tetraspore,,other,noun
Rhodes grass,,other,noun
perverseness,,other,noun
contents,,other,noun
twentieth,,other,noun
Mentha aquatica,,other,noun
camping,,other,noun
Band of Partisans,,other,noun
cluster bomblet,,other,noun
Anguillan,,other,noun
Strepsiceros,,other,noun
center,,other,verb
Florida key,,other,noun
reddish brown,,other,noun
phycobilin,,other,noun
atrioventricular node,,other,noun
coyly,,other,adverb
Jessica Tandy,,other,noun
verge,,other,noun
Spartina,,other,noun
subserviently,,other,adverb
outcrop,,other,noun
diaglyph,,other,noun
Ld.,,other,noun
Cacatua galerita,,other,noun
demister,,other,noun
Veneridae,,other,noun
adjudicative,,other,adjective
attired,,other,adjective
military law,,other,noun
evidentiary,,other,adjective
First State,,other,noun
lamivudine,,other,noun
silky,,other,adjective
genus Staurikosaurus,,other,noun
jock,,other,noun
harmoniousness,,other,noun
Gainesville,,other,noun
slews,,other,noun
pop off,,other,verb
Baltic language,,other,noun
sufferance,,other,noun
dally,,other,verb
Antakya,,other,noun
make a stink,,other,verb
Procavia capensis,,other,noun
imaginative,,other,adjective
stonecress,,other,noun
Ochna,,other,noun
dosimetry,,other,noun
guadalupe fur seal,,other,noun
corn fritter,,other,noun
public nuisance,,other,noun
Heyerdahl,,other,noun
order Chytridiales,,other,noun
Ctenocephalides felis,,other,noun
show-stopper,,other,noun
muscle fiber,,other,noun
genus Lonchocarpus,,other,noun
Dryopteris oreopteris,,other,noun
thunder,,other,noun
plethoric,,other,adjective
Rubus saxatilis,,other,noun
fishing tackle,,other,noun
silver beech,,other,noun
judgement in rem,,other,noun
literary genre,,other,noun
beforehand,,other,adjective
Vanua Levu,,other,noun
North Equatorial Current,,other,noun
bribable,,other,adjective
opening line,,other,noun
marmalade orange,,other,noun
genital stage,,other,noun
Alexander VI,,other,noun
schlockmeister,,other,noun
weasel-worded,,other,adjective
mail clerk,,other,noun
dominus,,other,noun
quantitatively,,other,adverb
zag,,other,noun
Right Bank,,other,noun
Admiral Nelson,,other,noun
spuriousness,,other,noun
ECCM,,other,noun
fooling,,other,adjective
genus Lonas,,other,noun
unreproducible,,other,adjective
bask,,other,verb
gismo,,other,noun
steel trap,,other,noun
Psyche,,other,noun
imploringly,,other,adverb
harm,,other,noun
swamp lily,,other,noun
little,,other,adjective
family Tinamidae,,other,noun
retrobulbar neuritis,,other,noun
polemic,,other,noun
theater in the round,,other,noun
Cynoscion regalis,,other,noun
solant goose,,other,noun
decrepitation,,other,noun
family Manteidae,,other,noun
housefather,,other,noun
work through,,other,verb
lavalier,,other,noun
elegance,,other,noun
psychoanalysis,,other,noun
huntsman's cup,,other,noun
Greenwich Time,,other,noun
invasion of privacy,,other,noun
Nyiragongo,,other,noun
tailspin,,other,noun
hundred-and-fiftieth,,other,adjective
Upper Avon River,,other,noun
Passamaquody,,other,noun
Dnipropetrovsk,,other,noun
polydipsia,,other,noun
genus Cuculus,,other,noun
square meter,,other,noun
coefficient of friction,,other,noun
trichloroethylene,,other,noun
os longum,,other,noun
semiconscious,,other,adjective
philhellenist,,other,noun
tableware,,other,noun
breaststroke,,other,verb
parietomastoid suture,,other,noun
xx,,other,adjective
15-Aug,,other,noun
excise,,other,verb
toea,,other,noun
aesthetic,,other,adjective
glisten,,other,noun
high treason,,other,noun
asphyxia,,other,noun
Pedionomus torquatus,,other,noun
Rawalpindi,,other,noun
Midsummer Night,,other,noun
Ludwig van Beethoven,,other,noun
U.S. Constitution,,other,noun
golden-yellow,,other,adjective
toxicognath,,other,noun
prose,,other,noun
concierge,,other,noun
press of sail,,other,noun
trench warfare,,other,noun
age bracket,,other,noun
al Itihaad al Islamiya,,other,noun
synchroneity,,other,noun
solar telescope,,other,noun
ferocity,,other,noun
constant,,other,noun
frankfurter bun,,other,noun
court,,other,noun
percent sign,,other,noun
Theodore Samuel Williams,,other,noun
Prumnopitys ferruginea,,other,noun
genus Antedon,,other,noun
cuddling,,other,noun
hl,,other,noun
congou tea,,other,noun
julep,,other,noun
coordinate bond,,other,noun
naif,,other,noun
weather,,other,adjective
eldest,,other,noun
phallic stage,,other,noun
W.C.,,other,noun
malignancy,,other,noun
embryonal carcinoma,,other,noun
in utero,,other,adverb
pinner,,other,noun
reefy,,other,adjective
fatigue duty,,other,noun
autonomic ganglion,,other,noun
binominal,,other,adjective
arbitrariness,,other,noun
Pempheridae,,other,noun
e'en,,other,adverb
fairy swallow,,other,noun
tee hinge,,other,noun
less,,other,adverb
genus Lepiota,,other,noun
Daphne du Maurier,,other,noun
vanadic acid,,other,noun
freeze,,other,verb
Kore,,other,noun
linear,,other,adjective
Alpine lady fern,,other,noun
bombardier beetle,,other,noun
tight,,other,adjective
diapheromera,,other,noun
ridge tile,,other,noun
decree nisi,,other,noun
straying,,other,adjective
startle,,other,noun
exarch,,other,noun
inductee,,other,noun
genus Gymnura,,other,noun
signal detection,,other,noun
parhelion,,other,noun
neutron radiation,,other,noun
Tetraonidae,,other,noun
Hercules'-club,,other,noun
tetanus antitoxin,,other,noun
Food and Drug Administration,,other,noun
fall in,,other,verb
hyperpnea,,other,noun
Tisiphone,,other,noun
pellucidity,,other,noun
doze off,,other,verb
interrupt,,other,verb
morion,,other,noun
Graeco-Roman,,other,adjective
genus Shigella,,other,noun
conversely,,other,adverb
preliminary examination,,other,noun
catamenial,,other,adjective
leister,,other,noun
stake,,other,noun
genus Arizona,,other,noun
Scorpio the Scorpion,,other,noun
rose globe lily,,other,noun
disembodied,,other,adjective
Ellice Islands,,other,noun
nasal decongestant,,other,noun
expiative,,other,adjective
plutonium trigger,,other,noun
stammerer,,other,noun
press-up,,other,noun
freewheeling,,other,adjective
by,,other,adverb
spinach blight,,other,noun
genus Phthirus,,other,noun
Sphaerocarpales,,other,noun
schizotypal personality,,other,noun
genus Conoclinium,,other,noun
productively,,other,adverb
myelogram,,other,noun
Leptotyphlops humilis,,other,noun
Mary Baker Eddy,,other,noun
punch out,,other,verb
banned,,other,adjective
cruel plant,,other,noun
phase out,,other,verb
lifesaver,,other,noun
gri-gri,,other,noun
Arthropoda,,other,noun
ABC,,other,noun
make-do,,other,noun
allowance account,,other,noun
secobarbital sodium,,other,noun
peach pit,,other,noun
cesium,,other,noun
degrading,,other,adjective
Norwegian,,other,adjective
micrometer gauge,,other,noun
liman,,other,noun
Chrissie Evert,,other,noun
World Bank,,other,noun
abused,,other,adjective
nubble,,other,noun
injustice,,other,noun
