word,severity,vibe,pos
musculus sphincter ductus choledochi,1,random,noun
synchronous operation,2,random,noun
superior labial vein,2,random,noun
aliphatic,3,random,adjective
beat,1,random,verb
Lombardy poplar,1,random,noun
belay,1,random,verb
ill turn,4,random,noun
even,1,random,adjective
white horse,3,random,noun
sea squab,2,random,noun
wear,3,random,verb
fractional distillation,2,random,noun
for all intents and purposes,4,random,adverb
catabolic,2,random,adjective
biplane flying fish,4,random,noun
dwindling,3,random,noun
hysteric,2,random,noun
cuirass,2,random,noun
committal service,1,random,noun
leucorrhea,3,random,noun
publishing firm,1,random,noun
twelve noon,3,random,noun
look backward,3,random,verb
merged,4,random,adjective
Botany Bay fig,3,random,noun
advert,2,random,verb
Jewish Orthodoxy,1,random,noun
lanai,1,random,noun
yam bean,4,random,noun
mistletoe family,3,random,noun
partisanship,2,random,noun
Sixth Crusade,4,random,noun
unending,4,random,adjective
yellow rocket,1,random,noun
measurable,2,random,adjective
mamma's boy,3,random,noun
practice of law,1,random,noun
family Roridulaceae,1,random,noun
interplay,1,random,noun
coco plum,2,random,noun
Johannes Diderik van der Waals,3,random,noun
parti-color,2,random,verb
visible spectrum,1,random,noun
scallopine,2,random,noun
piping guan,1,random,noun
ebullient,1,random,adjective
ballerina,2,random,noun
sea trifoly,1,random,noun
capital of Norway,4,random,noun
Twilight of the Gods,3,random,noun
calycled,2,random,adjective
fashionable,1,random,adjective
latex paint,1,random,noun
continuous receiver watch,4,random,noun
actuarial table,3,random,noun
Coptic,2,random,adjective
Nikolai Lenin,2,random,noun
amidopyrine,1,random,noun
echoencephalogram,2,random,noun
window sash,1,random,noun
nonprogressive,1,random,adjective
anesthesia,4,random,noun
tessellate,4,random,verb
clef,3,random,noun
crampbark,1,random,noun
Enterobius vermicularis,2,random,noun
synchromesh,4,random,noun
Jamaica rum,1,random,noun
harlotry,2,random,noun
Siberian larch,3,random,noun
Rheims-Douay Bible,1,random,noun
Bravais lattice,3,random,noun
metacarpal artery,1,random,noun
stampede,4,random,noun
President Nixon,1,random,noun
poplin,4,random,noun
treacle,2,random,noun
clitoric,1,random,adjective
working,4,random,noun
homeowner,2,random,noun
old-age insurance,2,random,noun
smidgeon,3,random,noun
Hugo von Hoffmannsthal,2,random,noun
telephony,3,random,noun
Oenanthe aquatica,1,random,noun
heaves,2,random,noun
flux density unit,3,random,noun
chuckle,3,random,verb
toitoi,4,random,noun
genus Polistes,2,random,noun
Marrano,2,random,noun
blood heat,3,random,noun
supermarket,1,random,noun
os nasale,3,random,noun
modernness,3,random,noun
arteria ophthalmica,2,random,noun
parodist,3,random,noun
willow family,4,random,noun
Postimpressionist,2,random,noun
sockeye,1,random,noun
kala azar,1,random,noun
movable,4,random,adjective
legalise,2,random,verb
tastelessly,2,random,adverb
tuning fork,2,random,noun
vacuolisation,3,random,noun
hemispheric,1,random,adjective
arteria ciliaris,2,random,noun
Gorki,3,random,noun
Pickett,1,random,noun
cardiac resuscitation,3,random,noun
punish,2,random,verb
gladiator,3,random,noun
genus Saturnia,4,random,noun
devout,3,random,adjective
large-cap,3,random,adjective
genus Typha,3,random,noun
grayish brown,3,random,noun
homemaking,3,random,noun
Leiden jar,2,random,noun
landscape,3,random,verb
finesse,2,random,noun
grass parakeet,1,random,noun
Jinja,1,random,noun
Cinnamomum cassia,3,random,noun
clarion,1,random,adjective
oozy,3,random,adjective
SL,2,random,noun
Ernest Walton,1,random,noun
landing net,4,random,noun
DTs,3,random,noun
Acer saccharinum,1,random,noun
endothelial myeloma,2,random,noun
drake,4,random,noun
consubstantiation,1,random,noun
gravitational interaction,2,random,noun
raw weather,4,random,noun
Fibonacci sequence,3,random,noun
brain tumour,4,random,noun
preheat,4,random,verb
icosahedral,3,random,adjective
two-step,3,random,noun
nickel alloy,3,random,noun
Deutschland,1,random,noun
crust,3,random,verb
scalenus syndrome,1,random,noun
suppressor,2,random,noun
round robin,1,random,noun
horseflesh,1,random,noun
Dicotyledonae,3,random,noun
basal temperature,3,random,noun
bistro,4,random,noun
auction,4,random,verb
decussation,2,random,noun
amphibious vehicle,1,random,noun
late-ripening,2,random,adjective
Monstera deliciosa,3,random,noun
pulley,3,random,noun
tea tortrix,3,random,noun
glacial,4,random,adjective
Dominique,1,random,noun
helplessness,4,random,noun
fecundation,1,random,noun
family Thelephoraceae,4,random,noun
salesperson,1,random,noun
bombycid moth,2,random,noun
business life,2,random,noun
Jacob Harmensen,1,random,noun
epigastric vein,4,random,noun
endoscopic,4,random,adjective
laetrile,3,random,noun
gee,2,random,noun
Grias cauliflora,3,random,noun
direct quotation,3,random,noun
Arthur Schlesinger Jr.,1,random,noun
financial center,2,random,noun
psychology department,2,random,noun
light year,3,random,noun
miser,1,random,noun
fountain pen,4,random,noun
seam,3,random,noun
committee,1,random,noun
tribromoethanol,3,random,noun
Edmond Louis Antoine Huot de Goncourt,1,random,noun
genus Amblyrhynchus,4,random,noun
day labourer,2,random,noun
modified American plan,4,random,noun
panamica,3,random,noun
cert,1,random,noun
fish hawk,2,random,noun
military greeting,2,random,noun
armed robbery,4,random,noun
photocell,4,random,noun
mastoidal,1,random,noun
flick,3,random,noun
profligate,2,random,adjective
horseless carriage,2,random,noun
fencing material,3,random,noun
orchil,1,random,noun
major mode,1,random,noun
big bang theory,3,random,noun
chloroplast,1,random,noun
Medal of Honor,4,random,noun
Max Born,4,random,noun
mangold-wurzel,2,random,noun
troth,4,random,noun
dogs-tooth check,1,random,noun
sevenfold,3,random,adjective
John Cabot,2,random,noun
acanthoma,3,random,noun
totalitarian,3,random,adjective
bacillary,2,random,adjective
tree martin,3,random,noun
sugar,1,random,verb
eigenvalue of a matrix,2,random,noun
toy spaniel,1,random,noun
draft horse,4,random,noun
cromorne,1,random,noun
dyer's rocket,1,random,noun
recommend,4,random,verb
zaman,4,random,noun
able,2,random,adjective
stitchery,4,random,noun
misdeal,4,random,verb
old growth,4,random,noun
executrix,3,random,noun
genus Woodwardia,1,random,noun
Saint James,3,random,noun
quadrennium,2,random,noun
Bernardo Bertolucci,4,random,noun
house husband,4,random,noun
proportionately,3,random,adverb
Dijon,4,random,noun
genus Epilachna,3,random,noun
toying,2,random,noun
debriefing,4,random,noun
riddle canon,4,random,noun
epicarp,4,random,noun
broody,2,random,adjective
scratch,4,random,noun
accruement,3,random,noun
inhere,4,random,verb
Bradley,3,random,noun
louvre,1,random,noun
Lotus,3,random,noun
profligately,4,random,adverb
autoimmunity,2,random,noun
wet lung,1,random,noun
lay eyes on,2,random,verb
XXIV,3,random,noun
Urbana,3,random,noun
outskirt,2,random,noun
repertory,3,random,noun
bootboys,2,random,noun
3,4,random,noun
insensitively,4,random,adverb
green broom,2,random,noun
thresh about,2,random,verb
Araucaria cunninghamii,4,random,noun
nonsolid colour,4,random,noun
Serkin,2,random,noun
obstreperousness,4,random,noun
garbage collection,2,random,noun
Teton,1,random,noun
shark,2,random,noun
big cat,3,random,noun
timed,3,random,adjective
vasoconstriction,4,random,noun
calypter,1,random,noun
floodlight,4,random,verb
cinchona,1,random,noun
Pediculus,2,random,noun
motor pool,4,random,noun
Valentina Tereshkova,3,random,noun
enzootic,4,random,adjective
fluorine,3,random,noun
cypress family,1,random,noun
American centaury,3,random,noun
star-shaped,4,random,adjective
North America,3,random,noun
Lentinus lepideus,2,random,noun
LXX,1,random,noun
cubeb cigarette,3,random,noun
Hum-Vee,1,random,noun
Meclomen,3,random,noun
comedienne,4,random,noun
obliterator,4,random,noun
blastoff,4,random,noun
intelligence agent,4,random,noun
Curcuma longa,1,random,noun
suasible,3,random,adjective
crenel,4,random,noun
execution sale,2,random,noun
genus Sialia,3,random,noun
genus Eriosoma,3,random,noun
bitartrate,1,random,noun
hinterland,3,random,noun
genus Phaethon,4,random,noun
sickle cell,4,random,noun
onstage,2,random,adverb
brooder,1,random,noun
image scanner,1,random,noun
basketmaker,4,random,noun
coydog,2,random,noun
vibrion,1,random,noun
mountain devil,2,random,noun
Erskine Caldwell,2,random,noun
redhead,1,random,noun
acceleration,1,random,noun
no-par stock,1,random,noun
hemoglobin,1,random,noun
adventuresome,2,random,adjective
red-eye,1,random,verb
boneshaker,4,random,noun
wavering,4,random,noun
literal,3,random,adjective
zestful,3,random,adjective
Falco subbuteo,3,random,noun
Malto,1,random,noun
I Peter,3,random,noun
reductionist,1,random,adjective
genus Mugil,3,random,noun
singer,4,random,noun
heights,3,random,noun
Yamoussukro,2,random,noun
James William Fulbright,2,random,noun
omnivorous,1,random,adjective
Santee,1,random,noun
line of sight,3,random,noun
Tanacetum cinerariifolium,4,random,noun
galleon,4,random,noun
transit declinometer,1,random,noun
emancipationist,4,random,noun
telex,4,random,verb
snapshot program,4,random,noun
calced,3,random,adjective
Crocodylus porosus,4,random,noun
health hazard,3,random,noun
ratel,3,random,noun
memorial tablet,1,random,noun
Mammutidae,2,random,noun
Pacific giant salamander,3,random,noun
line of descent,2,random,noun
farm machine,1,random,noun
nautical mile,3,random,noun
white crappie,2,random,noun
invoke,4,random,verb
accessible,4,random,adjective
jasper,4,random,noun
arteria femoralis,3,random,noun
sexualise,2,random,verb
payables,3,random,noun
Pelycosauria,1,random,noun
force unit,3,random,noun
Diplopterygium longissimum,3,random,noun
truck garden,3,random,noun
point duty,1,random,noun
Henry Morgan,3,random,noun
calcium hydride,2,random,noun
Chinese pea tree,3,random,noun
bungled,1,random,adjective
one-liner,2,random,noun
medico,3,random,noun
gladden,2,random,verb
winter aconite,4,random,noun
submarine earthquake,4,random,noun
yogi,4,random,noun
send back,3,random,verb
swamp,4,random,noun
Berteroa incana,3,random,noun
stewpan,1,random,noun
stepper,1,random,noun
keystroke,1,random,noun
agronomist,3,random,noun
Neurontin,2,random,noun
electric light,2,random,noun
family Euglenaceae,3,random,noun
senna,4,random,noun
atomic number 17,3,random,noun
fumes,2,random,noun
millwheel,4,random,noun
constructive fraud,3,random,noun
unreasoning,4,random,adjective
Antrozous pallidus,3,random,noun
Opiliones,1,random,noun
take note,3,random,verb
miniskirt,1,random,noun
undramatic,3,random,adjective
hot-work steel,2,random,noun
voice mail,4,random,noun
satyrical,2,random,adjective
chickenfight,2,random,verb
decarboxylase,2,random,noun
Mashriq,4,random,noun
bar soap,1,random,noun
Pakistan,1,random,noun
UNESCO,4,random,noun
strikeout,1,random,noun
bicuspidate,1,random,adjective
electric,2,random,adjective
gray,3,random,adjective
Satureia,4,random,noun
imaginable,3,random,adjective
double creme,3,random,noun
light-skinned,1,random,adjective
Daniel Ortega,4,random,noun
military installation,2,random,noun
flock,4,random,noun
truthfully,2,random,adverb
petit larceny,1,random,noun
deeds,4,random,noun
venereal,2,random,adjective
nisi,4,random,adjective
Lates,2,random,noun
C,1,random,noun
counterglow,1,random,noun
neoencephalon,3,random,noun
crystallize,1,random,verb
South Temperate Zone,4,random,noun
recapture,2,random,noun
kW,3,random,noun
fillet,1,random,noun
unadulterated,3,random,adjective
squiggle,2,random,noun
rhea,1,random,noun
superscript,4,random,noun
anchorage ground,3,random,noun
unfastener,1,random,noun
adult male body,1,random,noun
Campanula trachelium,1,random,noun
self-luminous,3,random,adjective
self-respect,4,random,noun
pretty,2,random,adjective
genus Sloanea,2,random,noun
Malevich,2,random,noun
brazilian ironwood,1,random,noun
fire pit,1,random,noun
Alpine woodsia,3,random,noun
axiomatically,4,random,adverb
genus Menyanthes,3,random,noun
Arhat,1,random,noun
excrete,2,random,verb
increasing,3,random,adjective
watercraft,4,random,noun
gall of the earth,3,random,noun
shivering,3,random,noun
Guangdong province,4,random,noun
dummy,1,random,adjective
overweening,3,random,adjective
emergency landing,4,random,noun
Balanus balanoides,1,random,noun
telegraphist,1,random,noun
Andrija Mohorovicic,1,random,noun
piano wire,2,random,noun
Giovanni Mastai-Ferretti,2,random,noun
stymy,2,random,verb
Strand,2,random,noun
bar graph,2,random,noun
potentiometer,4,random,noun
siren call,1,random,noun
demagnetization,2,random,noun
spirit rapper,2,random,noun
volleyball game,4,random,noun
sylph,2,random,noun
adiabatic process,4,random,noun
Pollachius,2,random,noun
Anagasta,3,random,noun
nose out,1,random,verb
thwarting,3,random,adjective
Chevalier de Lamarck,3,random,noun
tetraspore,1,random,noun
Rhodes grass,3,random,noun
perverseness,2,random,noun
contents,3,random,noun
twentieth,2,random,noun
Mentha aquatica,2,random,noun
camping,4,random,noun
Band of Partisans,2,random,noun
cluster bomblet,1,random,noun
Anguillan,4,random,noun
Strepsiceros,2,random,noun
center,4,random,verb
Florida key,4,random,noun
reddish brown,1,random,noun
phycobilin,1,random,noun
atrioventricular node,2,random,noun
coyly,3,random,adverb
Jessica Tandy,4,random,noun
verge,3,random,noun
Spartina,3,random,noun
subserviently,3,random,adverb
outcrop,3,random,noun
diaglyph,3,random,noun
Ld.,4,random,noun
Cacatua galerita,4,random,noun
demister,1,random,noun
Veneridae,1,random,noun
adjudicative,1,random,adjective
attired,4,random,adjective
military law,4,random,noun
evidentiary,1,random,adjective
First State,4,random,noun
lamivudine,4,random,noun
silky,1,random,adjective
genus Staurikosaurus,4,random,noun
jock,3,random,noun
harmoniousness,4,random,noun
Gainesville,3,random,noun
slews,4,random,noun
pop off,4,random,verb
Baltic language,3,random,noun
sufferance,2,random,noun
dally,1,random,verb
Antakya,2,random,noun
make a stink,2,random,verb
Procavia capensis,1,random,noun
imaginative,3,random,adjective
stonecress,2,random,noun
Ochna,4,random,noun
dosimetry,4,random,noun
guadalupe fur seal,3,random,noun
corn fritter,4,random,noun
public nuisance,2,random,noun
Heyerdahl,2,random,noun
order Chytridiales,1,random,noun
Ctenocephalides felis,2,random,noun
show-stopper,3,random,noun
muscle fiber,3,random,noun
genus Lonchocarpus,2,random,noun
Dryopteris oreopteris,1,random,noun
thunder,4,random,noun
plethoric,2,random,adjective
Rubus saxatilis,1,random,noun
fishing tackle,1,random,noun
silver beech,2,random,noun
judgement in rem,4,random,noun
literary genre,1,random,noun
beforehand,2,random,adjective
Vanua Levu,4,random,noun
North Equatorial Current,1,random,noun
bribable,1,random,adjective
opening line,2,random,noun
marmalade orange,4,random,noun
genital stage,3,random,noun
Alexander VI,4,random,noun
schlockmeister,2,random,noun
weasel-worded,1,random,adjective
mail clerk,1,random,noun
dominus,3,random,noun
quantitatively,1,random,adverb
zag,3,random,noun
Right Bank,1,random,noun
Admiral Nelson,3,random,noun
spuriousness,3,random,noun
ECCM,1,random,noun
fooling,1,random,adjective
genus Lonas,3,random,noun
unreproducible,2,random,adjective
bask,3,random,verb
gismo,3,random,noun
steel trap,4,random,noun
Psyche,2,random,noun
imploringly,1,random,adverb
harm,2,random,noun
swamp lily,4,random,noun
little,4,random,adjective
family Tinamidae,3,random,noun
retrobulbar neuritis,4,random,noun
polemic,2,random,noun
theater in the round,2,random,noun
Cynoscion regalis,4,random,noun
solant goose,2,random,noun
decrepitation,1,random,noun
family Manteidae,4,random,noun
housefather,1,random,noun
work through,3,random,verb
lavalier,1,random,noun
elegance,1,random,noun
psychoanalysis,2,random,noun
huntsman's cup,2,random,noun
Greenwich Time,4,random,noun
invasion of privacy,1,random,noun
Nyiragongo,1,random,noun
tailspin,4,random,noun
hundred-and-fiftieth,1,random,adjective
Upper Avon River,1,random,noun
Passamaquody,4,random,noun
Dnipropetrovsk,4,random,noun
polydipsia,4,random,noun
genus Cuculus,2,random,noun
square meter,1,random,noun
coefficient of friction,2,random,noun
trichloroethylene,4,random,noun
os longum,2,random,noun
semiconscious,3,random,adjective
philhellenist,3,random,noun
tableware,4,random,noun
breaststroke,4,random,verb
parietomastoid suture,3,random,noun
xx,4,random,adjective
